,power,day,time,month,hour,weekday,year,holiday,pv,bldg
2021-01-22 01:30:00,5.0,01/22/21,01:30,1.0,1.0,4.0,2021.0,0.0,0.0,5.0
2021-01-22 01:45:00,4.9,01/22/21,01:45,1.0,1.0,4.0,2021.0,0.0,0.0,4.9
2021-01-22 02:00:00,3.5,01/22/21,02:00,1.0,2.0,4.0,2021.0,0.0,0.0,3.5
2021-01-22 02:15:00,3.5,01/22/21,02:15,1.0,2.0,4.0,2021.0,0.0,0.0,3.5
2021-01-22 02:30:00,3.5,01/22/21,02:30,1.0,2.0,4.0,2021.0,0.0,0.0,3.5
2021-01-22 02:45:00,6.2,01/22/21,02:45,1.0,2.0,4.0,2021.0,0.0,0.0,6.2
2021-01-22 03:00:00,4.9,01/22/21,03:00,1.0,3.0,4.0,2021.0,0.0,0.0,4.9
2021-01-22 03:15:00,3.5,01/22/21,03:15,1.0,3.0,4.0,2021.0,0.0,0.0,3.5
2021-01-22 03:30:00,3.5,01/22/21,03:30,1.0,3.0,4.0,2021.0,0.0,0.0,3.5
2021-01-22 03:45:00,3.5,01/22/21,03:45,1.0,3.0,4.0,2021.0,0.0,0.0,3.5
2021-01-22 04:00:00,3.6,01/22/21,04:00,1.0,4.0,4.0,2021.0,0.0,0.0,3.6
2021-01-22 04:15:00,4.9,01/22/21,04:15,1.0,4.0,4.0,2021.0,0.0,0.0,4.9
2021-01-22 04:30:00,4.9,01/22/21,04:30,1.0,4.0,4.0,2021.0,0.0,0.0,4.9
2021-01-22 04:45:00,4.9,01/22/21,04:45,1.0,4.0,4.0,2021.0,0.0,0.0,4.9
2021-01-22 05:00:00,3.5,01/22/21,05:00,1.0,5.0,4.0,2021.0,0.0,0.0,3.5
2021-01-22 05:15:00,3.5,01/22/21,05:15,1.0,5.0,4.0,2021.0,0.0,0.0,3.5
2021-01-22 05:30:00,3.5,01/22/21,05:30,1.0,5.0,4.0,2021.0,0.0,0.0,3.5
2021-01-22 05:45:00,3.6,01/22/21,05:45,1.0,5.0,4.0,2021.0,0.0,0.0,3.6
2021-01-22 06:00:00,5.0,01/22/21,06:00,1.0,6.0,4.0,2021.0,0.0,0.0,5.0
2021-01-22 06:15:00,4.9,01/22/21,06:15,1.0,6.0,4.0,2021.0,0.0,5.195,4.905195
2021-01-22 06:30:00,3.5,01/22/21,06:30,1.0,6.0,4.0,2021.0,0.0,10.39,3.51039
2021-01-22 06:45:00,3.7,01/22/21,06:45,1.0,6.0,4.0,2021.0,0.0,15.585,3.7155850000000004
2021-01-22 07:00:00,3.7,01/22/21,07:00,1.0,7.0,4.0,2021.0,0.0,20.78,3.72078
2021-01-22 07:15:00,30.8,01/22/21,07:15,1.0,7.0,4.0,2021.0,0.0,1745.88525,32.54588525
2021-01-22 07:30:00,32.7,01/22/21,07:30,1.0,7.0,4.0,2021.0,0.0,3470.9905,36.1709905
2021-01-22 07:45:00,30.6,01/22/21,07:45,1.0,7.0,4.0,2021.0,0.0,5196.0957499999995,35.79609575
2021-01-22 08:00:00,30.7,01/22/21,08:00,1.0,8.0,4.0,2021.0,0.0,6921.201,37.621201
2021-01-22 08:15:00,30.6,01/22/21,08:15,1.0,8.0,4.0,2021.0,0.0,8743.64925,39.34364925
2021-01-22 08:30:00,30.0,01/22/21,08:30,1.0,8.0,4.0,2021.0,0.0,10566.0975,40.5660975
2021-01-22 08:45:00,5.6,01/22/21,08:45,1.0,8.0,4.0,2021.0,0.0,12388.545750000001,17.98854575
2021-01-22 09:00:00,5.5,01/22/21,09:00,1.0,9.0,4.0,2021.0,0.0,14210.994,19.710994
2021-01-22 09:15:00,30.8,01/22/21,09:15,1.0,9.0,4.0,2021.0,0.0,15407.711500000001,46.2077115
2021-01-22 09:30:00,5.4,01/22/21,09:30,1.0,9.0,4.0,2021.0,0.0,16604.429,22.004429000000002
2021-01-22 09:45:00,2.9,01/22/21,09:45,1.0,9.0,4.0,2021.0,0.0,17801.146500000003,20.7011465
2021-01-22 10:00:00,2.8,01/22/21,10:00,1.0,10.0,4.0,2021.0,0.0,18997.864,21.797864
2021-01-22 10:15:00,5.4,01/22/21,10:15,1.0,10.0,4.0,2021.0,0.0,19676.3335,25.076333500000004
2021-01-22 10:30:00,5.3,01/22/21,10:30,1.0,10.0,4.0,2021.0,0.0,20354.803,25.654803
2021-01-22 10:45:00,30.6,01/22/21,10:45,1.0,10.0,4.0,2021.0,0.0,21033.2725,51.633272500000004
2021-01-22 11:00:00,5.5,01/22/21,11:00,1.0,11.0,4.0,2021.0,0.0,21711.742,27.211741999999997
2021-01-22 11:15:00,5.3,01/22/21,11:15,1.0,11.0,4.0,2021.0,0.0,21837.213499999998,27.137213499999998
2021-01-22 11:30:00,5.4,01/22/21,11:30,1.0,11.0,4.0,2021.0,0.0,21962.684999999998,27.362685
2021-01-22 11:45:00,30.5,01/22/21,11:45,1.0,11.0,4.0,2021.0,0.0,22088.1565,52.5881565
2021-01-22 12:00:00,5.3,01/22/21,12:00,1.0,12.0,4.0,2021.0,0.0,22213.628,27.513628
2021-01-22 12:15:00,29.9,01/22/21,12:15,1.0,12.0,4.0,2021.0,0.0,17235.4455,47.1354455
2021-01-22 12:30:00,5.3,01/22/21,12:30,1.0,12.0,4.0,2021.0,0.0,12257.263,17.557263
2021-01-22 12:45:00,5.3,01/22/21,12:45,1.0,12.0,4.0,2021.0,0.0,7279.0805,12.5790805
2021-01-22 13:00:00,30.6,01/22/21,13:00,1.0,13.0,4.0,2021.0,0.0,2300.898,32.900898
2021-01-22 13:15:00,5.3,01/22/21,13:15,1.0,13.0,4.0,2021.0,0.0,1801.98125,7.10198125
2021-01-22 13:30:00,30.7,01/22/21,13:30,1.0,13.0,4.0,2021.0,0.0,1303.0645,32.0030645
2021-01-22 13:45:00,3.4,01/22/21,13:45,1.0,13.0,4.0,2021.0,0.0,804.1477500000001,4.20414775
2021-01-22 14:00:00,2.9,01/22/21,14:00,1.0,14.0,4.0,2021.0,0.0,305.231,3.205231
2021-01-22 14:15:00,5.3,01/22/21,14:15,1.0,14.0,4.0,2021.0,0.0,688.0070000000001,5.988007
2021-01-22 14:30:00,32.1,01/22/21,14:30,1.0,14.0,4.0,2021.0,0.0,1070.783,33.170783
2021-01-22 14:45:00,30.7,01/22/21,14:45,1.0,14.0,4.0,2021.0,0.0,1453.559,32.153559
2021-01-22 15:00:00,30.7,01/22/21,15:00,1.0,15.0,4.0,2021.0,0.0,1836.335,32.536335
2021-01-22 15:15:00,31.4,01/22/21,15:15,1.0,15.0,4.0,2021.0,0.0,1514.6870000000001,32.914687
2021-01-22 15:30:00,6.6,01/22/21,15:30,1.0,15.0,4.0,2021.0,0.0,1193.039,7.793038999999999
2021-01-22 15:45:00,30.8,01/22/21,15:45,1.0,15.0,4.0,2021.0,0.0,871.3910000000001,31.671391
2021-01-22 16:00:00,30.9,01/22/21,16:00,1.0,16.0,4.0,2021.0,0.0,549.743,31.449742999999998
2021-01-22 16:15:00,30.7,01/22/21,16:15,1.0,16.0,4.0,2021.0,0.0,412.30725000000007,31.11230725
2021-01-22 16:30:00,30.1,01/22/21,16:30,1.0,16.0,4.0,2021.0,0.0,274.8715,30.3748715
2021-01-22 16:45:00,6.6,01/22/21,16:45,1.0,16.0,4.0,2021.0,0.0,137.43575,6.7374357499999995
2021-01-22 17:00:00,30.7,01/22/21,17:00,1.0,17.0,4.0,2021.0,0.0,0.0,30.7
2021-01-22 17:15:00,30.6,01/22/21,17:15,1.0,17.0,4.0,2021.0,0.0,0.0,30.6
2021-01-22 17:30:00,7.4,01/22/21,17:30,1.0,17.0,4.0,2021.0,0.0,0.0,7.4
2021-01-22 17:45:00,30.6,01/22/21,17:45,1.0,17.0,4.0,2021.0,0.0,0.0,30.6
2021-01-22 18:00:00,6.1,01/22/21,18:00,1.0,18.0,4.0,2021.0,0.0,0.0,6.1
2021-01-22 18:15:00,3.6,01/22/21,18:15,1.0,18.0,4.0,2021.0,0.0,0.0,3.6
2021-01-22 18:30:00,3.5,01/22/21,18:30,1.0,18.0,4.0,2021.0,0.0,0.0,3.5
2021-01-22 18:45:00,3.6,01/22/21,18:45,1.0,18.0,4.0,2021.0,0.0,0.0,3.6
2021-01-22 19:00:00,3.6,01/22/21,19:00,1.0,19.0,4.0,2021.0,0.0,0.0,3.6
2021-01-22 19:15:00,4.9,01/22/21,19:15,1.0,19.0,4.0,2021.0,0.0,0.0,4.9
2021-01-22 19:30:00,4.8,01/22/21,19:30,1.0,19.0,4.0,2021.0,0.0,0.0,4.8
2021-01-22 19:45:00,3.5,01/22/21,19:45,1.0,19.0,4.0,2021.0,0.0,0.0,3.5
2021-01-22 20:00:00,4.9,01/22/21,20:00,1.0,20.0,4.0,2021.0,0.0,0.0,4.9
2021-01-22 20:15:00,3.6,01/22/21,20:15,1.0,20.0,4.0,2021.0,0.0,0.0,3.6
2021-01-22 20:30:00,3.5,01/22/21,20:30,1.0,20.0,4.0,2021.0,0.0,0.0,3.5
2021-01-22 20:45:00,4.9,01/22/21,20:45,1.0,20.0,4.0,2021.0,0.0,0.0,4.9
2021-01-22 21:00:00,3.5,01/22/21,21:00,1.0,21.0,4.0,2021.0,0.0,0.0,3.5
2021-01-22 21:15:00,3.6,01/22/21,21:15,1.0,21.0,4.0,2021.0,0.0,0.0,3.6
2021-01-22 21:30:00,3.6,01/22/21,21:30,1.0,21.0,4.0,2021.0,0.0,0.0,3.6
2021-01-22 21:45:00,4.9,01/22/21,21:45,1.0,21.0,4.0,2021.0,0.0,0.0,4.9
2021-01-22 22:00:00,4.7,01/22/21,22:00,1.0,22.0,4.0,2021.0,0.0,0.0,4.7
2021-01-22 22:15:00,3.5,01/22/21,22:15,1.0,22.0,4.0,2021.0,0.0,0.0,3.5
2021-01-22 22:30:00,3.6,01/22/21,22:30,1.0,22.0,4.0,2021.0,0.0,0.0,3.6
2021-01-22 22:45:00,4.9,01/22/21,22:45,1.0,22.0,4.0,2021.0,0.0,0.0,4.9
2021-01-22 23:00:00,4.9,01/22/21,23:00,1.0,23.0,4.0,2021.0,0.0,0.0,4.9
2021-01-22 23:15:00,3.5,01/22/21,23:15,1.0,23.0,4.0,2021.0,0.0,0.0,3.5
2021-01-22 23:30:00,3.5,01/22/21,23:30,1.0,23.0,4.0,2021.0,0.0,0.0,3.5
2021-01-22 23:45:00,3.6,01/22/21,23:45,1.0,23.0,4.0,2021.0,0.0,0.0,3.6
2021-01-23 00:00:00,5.0,01/23/21,00:00,1.0,0.0,5.0,2021.0,0.0,0.0,5.0
2021-01-23 00:15:00,4.9,01/23/21,00:15,1.0,0.0,5.0,2021.0,0.0,0.0,4.9
2021-01-23 00:30:00,4.8,01/23/21,00:30,1.0,0.0,5.0,2021.0,0.0,0.0,4.8
2021-01-23 00:45:00,3.5,01/23/21,00:45,1.0,0.0,5.0,2021.0,0.0,0.0,3.5
2021-01-23 01:00:00,3.6,01/23/21,01:00,1.0,1.0,5.0,2021.0,0.0,0.0,3.6
2021-01-23 01:15:00,3.5,01/23/21,01:15,1.0,1.0,5.0,2021.0,0.0,0.0,3.5
2021-01-23 01:30:00,5.0,01/23/21,01:30,1.0,1.0,5.0,2021.0,0.0,0.0,5.0
2021-01-23 01:45:00,4.9,01/23/21,01:45,1.0,1.0,5.0,2021.0,0.0,0.0,4.9
2021-01-23 02:00:00,4.9,01/23/21,02:00,1.0,2.0,5.0,2021.0,0.0,0.0,4.9
2021-01-23 02:15:00,3.6,01/23/21,02:15,1.0,2.0,5.0,2021.0,0.0,0.0,3.6
2021-01-23 02:30:00,3.6,01/23/21,02:30,1.0,2.0,5.0,2021.0,0.0,0.0,3.6
2021-01-23 02:45:00,4.9,01/23/21,02:45,1.0,2.0,5.0,2021.0,0.0,0.0,4.9
2021-01-23 03:00:00,4.9,01/23/21,03:00,1.0,3.0,5.0,2021.0,0.0,0.0,4.9
2021-01-23 03:15:00,4.8,01/23/21,03:15,1.0,3.0,5.0,2021.0,0.0,0.0,4.8
2021-01-23 03:30:00,3.5,01/23/21,03:30,1.0,3.0,5.0,2021.0,0.0,0.0,3.5
2021-01-23 03:45:00,3.5,01/23/21,03:45,1.0,3.0,5.0,2021.0,0.0,0.0,3.5
2021-01-23 04:00:00,3.6,01/23/21,04:00,1.0,4.0,5.0,2021.0,0.0,0.0,3.6
2021-01-23 04:15:00,4.9,01/23/21,04:15,1.0,4.0,5.0,2021.0,0.0,0.0,4.9
2021-01-23 04:30:00,4.9,01/23/21,04:30,1.0,4.0,5.0,2021.0,0.0,0.0,4.9
2021-01-23 04:45:00,4.8,01/23/21,04:45,1.0,4.0,5.0,2021.0,0.0,0.0,4.8
2021-01-23 05:00:00,3.5,01/23/21,05:00,1.0,5.0,5.0,2021.0,0.0,0.0,3.5
2021-01-23 05:15:00,3.5,01/23/21,05:15,1.0,5.0,5.0,2021.0,0.0,0.0,3.5
2021-01-23 05:30:00,3.6,01/23/21,05:30,1.0,5.0,5.0,2021.0,0.0,0.0,3.6
2021-01-23 05:45:00,5.0,01/23/21,05:45,1.0,5.0,5.0,2021.0,0.0,0.0,5.0
2021-01-23 06:00:00,4.9,01/23/21,06:00,1.0,6.0,5.0,2021.0,0.0,0.0,4.9
2021-01-23 06:15:00,4.9,01/23/21,06:15,1.0,6.0,5.0,2021.0,0.0,0.0,4.9
2021-01-23 06:30:00,4.8,01/23/21,06:30,1.0,6.0,5.0,2021.0,0.0,0.0,4.8
2021-01-23 06:45:00,3.6,01/23/21,06:45,1.0,6.0,5.0,2021.0,0.0,0.0,3.6
2021-01-23 07:00:00,3.5,01/23/21,07:00,1.0,7.0,5.0,2021.0,0.0,0.0,3.5
2021-01-23 07:15:00,31.1,01/23/21,07:15,1.0,7.0,5.0,2021.0,0.0,541.79375,31.64179375
2021-01-23 07:30:00,32.5,01/23/21,07:30,1.0,7.0,5.0,2021.0,0.0,1083.5875,33.5835875
2021-01-23 07:45:00,32.4,01/23/21,07:45,1.0,7.0,5.0,2021.0,0.0,1625.3812500000001,34.025381249999995
2021-01-23 08:00:00,31.0,01/23/21,08:00,1.0,8.0,5.0,2021.0,0.0,2167.175,33.167175
2021-01-23 08:15:00,5.3,01/23/21,08:15,1.0,8.0,5.0,2021.0,0.0,2981.219,8.281219
2021-01-23 08:30:00,30.2,01/23/21,08:30,1.0,8.0,5.0,2021.0,0.0,3795.263,33.995263
2021-01-23 08:45:00,5.3,01/23/21,08:45,1.0,8.0,5.0,2021.0,0.0,4609.307,9.909306999999998
2021-01-23 09:00:00,5.2,01/23/21,09:00,1.0,9.0,5.0,2021.0,0.0,5423.351,10.623351
2021-01-23 09:15:00,6.7,01/23/21,09:15,1.0,9.0,5.0,2021.0,0.0,6754.7654999999995,13.4547655
2021-01-23 09:30:00,31.6,01/23/21,09:30,1.0,9.0,5.0,2021.0,0.0,8086.18,39.68618
2021-01-23 09:45:00,30.2,01/23/21,09:45,1.0,9.0,5.0,2021.0,0.0,9417.594500000001,39.6175945
2021-01-23 10:00:00,5.3,01/23/21,10:00,1.0,10.0,5.0,2021.0,0.0,10749.009,16.049008999999998
2021-01-23 10:15:00,29.7,01/23/21,10:15,1.0,10.0,5.0,2021.0,0.0,8611.049500000001,38.3110495
2021-01-23 10:30:00,5.4,01/23/21,10:30,1.0,10.0,5.0,2021.0,0.0,6473.09,11.873090000000001
2021-01-23 10:45:00,30.4,01/23/21,10:45,1.0,10.0,5.0,2021.0,0.0,4335.130499999999,34.7351305
2021-01-23 11:00:00,5.3,01/23/21,11:00,1.0,11.0,5.0,2021.0,0.0,2197.171,7.497171
2021-01-23 11:15:00,30.4,01/23/21,11:15,1.0,11.0,5.0,2021.0,0.0,5539.8945,35.9398945
2021-01-23 11:30:00,29.7,01/23/21,11:30,1.0,11.0,5.0,2021.0,0.0,8882.618,38.582618
2021-01-23 11:45:00,5.3,01/23/21,11:45,1.0,11.0,5.0,2021.0,0.0,12225.3415,17.5253415
2021-01-23 12:00:00,30.3,01/23/21,12:00,1.0,12.0,5.0,2021.0,0.0,15568.065,45.868065
2021-01-23 12:15:00,5.3,01/23/21,12:15,1.0,12.0,5.0,2021.0,0.0,17006.639750000002,22.306639750000002
2021-01-23 12:30:00,30.3,01/23/21,12:30,1.0,12.0,5.0,2021.0,0.0,18445.214500000002,48.7452145
2021-01-23 12:45:00,5.3,01/23/21,12:45,1.0,12.0,5.0,2021.0,0.0,19883.78925,25.183789250000004
2021-01-23 13:00:00,5.3,01/23/21,13:00,1.0,13.0,5.0,2021.0,0.0,21322.364,26.622364
2021-01-23 13:15:00,30.4,01/23/21,13:15,1.0,13.0,5.0,2021.0,0.0,17853.76175,48.253761749999995
2021-01-23 13:30:00,6.6,01/23/21,13:30,1.0,13.0,5.0,2021.0,0.0,14385.159500000002,20.9851595
2021-01-23 13:45:00,30.3,01/23/21,13:45,1.0,13.0,5.0,2021.0,0.0,10916.55725,41.21655725
2021-01-23 14:00:00,5.3,01/23/21,14:00,1.0,14.0,5.0,2021.0,0.0,7447.955,12.747955000000001
2021-01-23 14:15:00,5.4,01/23/21,14:15,1.0,14.0,5.0,2021.0,0.0,7389.7485,12.7897485
2021-01-23 14:30:00,30.2,01/23/21,14:30,1.0,14.0,5.0,2021.0,0.0,7331.5419999999995,37.531542
2021-01-23 14:45:00,5.2,01/23/21,14:45,1.0,14.0,5.0,2021.0,0.0,7273.335499999999,12.4733355
2021-01-23 15:00:00,29.7,01/23/21,15:00,1.0,15.0,5.0,2021.0,0.0,7215.129,36.915129
2021-01-23 15:15:00,5.3,01/23/21,15:15,1.0,15.0,5.0,2021.0,0.0,6623.8045,11.9238045
2021-01-23 15:30:00,5.3,01/23/21,15:30,1.0,15.0,5.0,2021.0,0.0,6032.48,11.33248
2021-01-23 15:45:00,31.5,01/23/21,15:45,1.0,15.0,5.0,2021.0,0.0,5441.1555,36.9411555
2021-01-23 16:00:00,5.2,01/23/21,16:00,1.0,16.0,5.0,2021.0,0.0,4849.831,10.049831000000001
2021-01-23 16:15:00,29.6,01/23/21,16:15,1.0,16.0,5.0,2021.0,0.0,3637.37325,33.237373250000005
2021-01-23 16:30:00,6.5,01/23/21,16:30,1.0,16.0,5.0,2021.0,0.0,2424.9155,8.924915500000001
2021-01-23 16:45:00,30.2,01/23/21,16:45,1.0,16.0,5.0,2021.0,0.0,1212.45775,31.412457749999998
2021-01-23 17:00:00,6.6,01/23/21,17:00,1.0,17.0,5.0,2021.0,0.0,0.0,6.6
